"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 17:43:16 GMT 2023","Sun Apr 16 17:43:17 GMT 2023","880","test","test_automation","TestLogin","","","Korábban regisztrált felhasznói fiókkal történő sikeres bejelentkezés.",""
"broken","Sun Apr 16 17:45:04 GMT 2023","Sun Apr 16 17:45:04 GMT 2023","675","test","test_automation","TestWriteAndDeleteArticle","","","Korábban létrehozott cikk sikeres törlése.",""
"passed","Sun Apr 16 17:43:43 GMT 2023","Sun Apr 16 17:43:44 GMT 2023","1134","test","test_automation","TestEditProfile","","","Korábban már regisztrált felhasználói fiók bemutatkozásának sikeres módosítása.",""
"passed","Sun Apr 16 17:43:25 GMT 2023","Sun Apr 16 17:43:27 GMT 2023","2102","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó fiók profilképének sikeres megváltoztatatása.",""
"passed","Sun Apr 16 17:45:08 GMT 2023","Sun Apr 16 17:45:20 GMT 2023","12376","test","test_automation","TestListAndSaveData","","","Felhasználó saját cikkjeinek sikeres bejárása",""
"passed","Sun Apr 16 17:45:00 GMT 2023","Sun Apr 16 17:45:01 GMT 2023","1462","test","test_automation","TestWriteAndDeleteArticle","","","Korábban már regisztrált felhasználói fiókkal új cikk sikertelen létrehozása cikk címének hiánya miatt.",""
"passed","Sun Apr 16 17:42:50 GMT 2023","Sun Apr 16 17:42:51 GMT 2023","881","test","test_automation","TestRegistration","","","Új felhasználó fiók sikertelen létrehozása hiányos jelszó megadásával.",""
"passed","Sun Apr 16 17:43:33 GMT 2023","Sun Apr 16 17:43:34 GMT 2023","1140","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó felhasználónevének sikeres megváltoztatatása.",""
"passed","Sun Apr 16 17:43:29 GMT 2023","Sun Apr 16 17:43:30 GMT 2023","1000","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó felhasználónevévek sikertelen megváltoztatatása név nem megadása miatt.",""
"passed","Sun Apr 16 17:43:46 GMT 2023","Sun Apr 16 17:43:48 GMT 2023","2287","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználói fiók jelszavának sikeres megváltoztatása.",""
"passed","Sun Apr 16 17:42:48 GMT 2023","Sun Apr 16 17:42:49 GMT 2023","861","test","test_automation","TestRegistration","","","Új felhasználó fiók sikertelen létrehozása hiányos email cím megadásával.",""
"passed","Sun Apr 16 17:45:06 GMT 2023","Sun Apr 16 17:45:06 GMT 2023","718","test","test_automation","TestListAndSaveData","","","Népszerű címkék sikeres listázása címkefelhőből",""
"passed","Sun Apr 16 17:43:13 GMT 2023","Sun Apr 16 17:43:13 GMT 2023","381","test","test_automation","TestLogin","","","Korábban még nem regisztrált felhasznói fiókkal történő sikertelen bejelentkezés.",""
